gene_id	condition	expression_value	num_samples	source
AT4G13235	normal	0.4150	3	E-GEOD-72806
AT4G13235	salt	1.0000	6	E-GEOD-72806
AT4G13235	heat	0.7370	3	E-GEOD-72806
AT4G13240	normal	0.4150	3	E-GEOD-72806
AT4G13240	salt	0.0000	6	E-GEOD-72806
AT4G13240	heat	0.0000	3	E-GEOD-72806
AT4G13245	normal	0.4150	3	E-GEOD-72806
AT4G13245	salt	0.0000	6	E-GEOD-72806
AT4G13245	heat	0.0000	3	E-GEOD-72806
AT4G13250	normal	11.0587	3	E-GEOD-72806
AT4G13250	salt	11.2340	6	E-GEOD-72806
AT4G13250	heat	11.7413	3	E-GEOD-72806
AT4G13260	normal	4.2224	3	E-GEOD-72806
AT4G13260	salt	4.7901	6	E-GEOD-72806
AT4G13260	heat	5.1964	3	E-GEOD-72806
AT4G13261	normal	0.0000	3	E-GEOD-72806
AT4G13261	salt	0.0000	6	E-GEOD-72806
AT4G13261	heat	0.0000	3	E-GEOD-72806
AT4G13263	normal	0.0000	3	E-GEOD-72806
AT4G13263	salt	0.0000	6	E-GEOD-72806
AT4G13263	heat	0.0000	3	E-GEOD-72806
AT4G13265	normal	0.0000	3	E-GEOD-72806
AT4G13265	salt	0.0000	6	E-GEOD-72806
AT4G13265	heat	0.0000	3	E-GEOD-72806
AT4G13266	normal	0.0000	3	E-GEOD-72806
AT4G13266	salt	0.0000	6	E-GEOD-72806
AT4G13266	heat	0.0000	3	E-GEOD-72806
AT4G13270	normal	7.8908	3	E-GEOD-72806
AT4G13270	salt	8.1782	6	E-GEOD-72806
AT4G13270	heat	8.1447	3	E-GEOD-72806
AT4G13280	normal	2.8745	3	E-GEOD-72806
AT4G13280	salt	3.5025	6	E-GEOD-72806
AT4G13280	heat	3.9069	3	E-GEOD-72806
AT4G13290	normal	2.0000	3	E-GEOD-72806
AT4G13290	salt	2.1155	6	E-GEOD-72806
AT4G13290	heat	3.0000	3	E-GEOD-72806
AT4G13300	normal	0.0000	3	E-GEOD-72806
AT4G13300	salt	0.0000	6	E-GEOD-72806
AT4G13300	heat	0.0000	3	E-GEOD-72806
AT4G13310	normal	0.0000	3	E-GEOD-72806
AT4G13310	salt	0.0000	6	E-GEOD-72806
AT4G13310	heat	0.0000	3	E-GEOD-72806
AT4G13320	normal	0.0000	3	E-GEOD-72806
AT4G13320	salt	0.0000	6	E-GEOD-72806
AT4G13320	heat	0.0000	3	E-GEOD-72806
AT4G13330	normal	5.2605	3	E-GEOD-72806
AT4G13330	salt	6.4567	6	E-GEOD-72806
AT4G13330	heat	6.9811	3	E-GEOD-72806
AT4G13340	normal	10.1683	3	E-GEOD-72806
AT4G13340	salt	8.9782	6	E-GEOD-72806
AT4G13340	heat	8.1207	3	E-GEOD-72806
AT4G13345	normal	7.4457	3	E-GEOD-72806
AT4G13345	salt	7.8486	6	E-GEOD-72806
AT4G13345	heat	8.1514	3	E-GEOD-72806
AT4G13350	normal	10.2001	3	E-GEOD-72806
AT4G13350	salt	9.7330	6	E-GEOD-72806
AT4G13350	heat	9.3007	3	E-GEOD-72806
AT4G13360	normal	9.6378	3	E-GEOD-72806
AT4G13360	salt	9.5965	6	E-GEOD-72806
AT4G13360	heat	9.6836	3	E-GEOD-72806
AT4G13370	normal	6.9696	3	E-GEOD-72806
AT4G13370	salt	6.5209	6	E-GEOD-72806
AT4G13370	heat	6.3750	3	E-GEOD-72806
AT4G13380	normal	0.0000	3	E-GEOD-72806
AT4G13380	salt	0.0000	6	E-GEOD-72806
AT4G13380	heat	0.0000	3	E-GEOD-72806
AT4G13390	normal	0.0000	3	E-GEOD-72806
AT4G13390	salt	0.5850	6	E-GEOD-72806
AT4G13390	heat	0.0000	3	E-GEOD-72806
AT4G13395	normal	4.0000	3	E-GEOD-72806
AT4G13395	salt	3.6439	6	E-GEOD-72806
AT4G13395	heat	4.1964	3	E-GEOD-72806
AT4G13400	normal	5.7549	3	E-GEOD-72806
AT4G13400	salt	6.1293	6	E-GEOD-72806
AT4G13400	heat	6.5699	3	E-GEOD-72806
AT4G13410	normal	7.0261	3	E-GEOD-72806
AT4G13410	salt	5.2095	6	E-GEOD-72806
AT4G13410	heat	5.8074	3	E-GEOD-72806
AT4G13420	normal	1.4150	3	E-GEOD-72806
AT4G13420	salt	0.4150	6	E-GEOD-72806
AT4G13420	heat	0.0000	3	E-GEOD-72806
AT4G13430	normal	11.8787	3	E-GEOD-72806
AT4G13430	salt	11.6139	6	E-GEOD-72806
AT4G13430	heat	11.6779	3	E-GEOD-72806
AT4G13440	normal	0.4150	3	E-GEOD-72806
AT4G13440	salt	0.7370	6	E-GEOD-72806
AT4G13440	heat	0.0000	3	E-GEOD-72806
AT4G13445	normal	0.0000	3	E-GEOD-72806
AT4G13445	salt	0.0000	6	E-GEOD-72806
AT4G13445	heat	0.0000	3	E-GEOD-72806
AT4G13450	normal	1.0000	3	E-GEOD-72806
AT4G13450	salt	1.8074	6	E-GEOD-72806
AT4G13450	heat	1.5850	3	E-GEOD-72806
AT4G13460	normal	8.8590	3	E-GEOD-72806
AT4G13460	salt	9.0311	6	E-GEOD-72806
AT4G13460	heat	9.3692	3	E-GEOD-72806
AT4G13480	normal	0.0000	3	E-GEOD-72806
AT4G13480	salt	0.4150	6	E-GEOD-72806
AT4G13480	heat	0.0000	3	E-GEOD-72806
AT4G13490	normal	0.0000	3	E-GEOD-72806
AT4G13490	salt	0.0000	6	E-GEOD-72806
AT4G13490	heat	0.0000	3	E-GEOD-72806
AT4G13493	normal	6.6245	3	E-GEOD-72806
AT4G13493	salt	6.7504	6	E-GEOD-72806
AT4G13493	heat	6.4594	3	E-GEOD-72806
AT4G13494	normal	4.7370	3	E-GEOD-72806
AT4G13494	salt	4.4594	6	E-GEOD-72806
AT4G13494	heat	4.0297	3	E-GEOD-72806
AT4G13495	normal	11.9296	3	E-GEOD-72806
AT4G13495	salt	11.6441	6	E-GEOD-72806
AT4G13495	heat	11.6779	3	E-GEOD-72806
AT4G13500	normal	9.5900	3	E-GEOD-72806
AT4G13500	salt	9.7654	6	E-GEOD-72806
AT4G13500	heat	9.8847	3	E-GEOD-72806
AT4G13505	normal	2.3219	3	E-GEOD-72806
AT4G13505	salt	2.5443	6	E-GEOD-72806
AT4G13505	heat	2.1155	3	E-GEOD-72806
AT4G13510	normal	1.0000	3	E-GEOD-72806
AT4G13510	salt	0.2224	6	E-GEOD-72806
AT4G13510	heat	0.4150	3	E-GEOD-72806
AT4G13520	normal	9.3189	3	E-GEOD-72806
AT4G13520	salt	10.3185	6	E-GEOD-72806
AT4G13520	heat	11.0274	3	E-GEOD-72806
AT4G13530	normal	9.2151	3	E-GEOD-72806
AT4G13530	salt	8.9820	6	E-GEOD-72806
AT4G13530	heat	8.5949	3	E-GEOD-72806
AT4G13540	normal	5.7279	3	E-GEOD-72806
AT4G13540	salt	6.2946	6	E-GEOD-72806
AT4G13540	heat	6.0224	3	E-GEOD-72806
AT4G13550	normal	8.7792	3	E-GEOD-72806
AT4G13550	salt	9.4168	6	E-GEOD-72806
AT4G13550	heat	9.5398	3	E-GEOD-72806
AT4G13554	normal	0.0000	3	E-GEOD-72806
AT4G13554	salt	0.0000	6	E-GEOD-72806
AT4G13554	heat	0.0000	3	E-GEOD-72806
AT4G13555	normal	0.0000	3	E-GEOD-72806
AT4G13555	salt	0.0000	6	E-GEOD-72806
AT4G13555	heat	0.0000	3	E-GEOD-72806
AT4G13560	normal	6.8786	3	E-GEOD-72806
AT4G13560	salt	7.2272	6	E-GEOD-72806
AT4G13560	heat	6.5749	3	E-GEOD-72806
AT4G13564	normal	2.2224	3	E-GEOD-72806
AT4G13564	salt	2.5443	6	E-GEOD-72806
AT4G13564	heat	2.8745	3	E-GEOD-72806
AT4G13570	normal	5.8329	3	E-GEOD-72806
AT4G13570	salt	6.0910	6	E-GEOD-72806
AT4G13570	heat	6.0371	3	E-GEOD-72806
AT4G13572	normal	6.4919	3	E-GEOD-72806
AT4G13572	salt	7.1716	6	E-GEOD-72806
AT4G13572	heat	7.1293	3	E-GEOD-72806
AT4G13575	normal	8.8755	3	E-GEOD-72806
AT4G13575	salt	10.5294	6	E-GEOD-72806
AT4G13575	heat	11.3229	3	E-GEOD-72806
AT4G13577	normal	5.3458	3	E-GEOD-72806
AT4G13577	salt	5.2224	6	E-GEOD-72806
AT4G13577	heat	4.1155	3	E-GEOD-72806
AT4G13580	normal	0.7370	3	E-GEOD-72806
AT4G13580	salt	1.1155	6	E-GEOD-72806
AT4G13580	heat	1.4150	3	E-GEOD-72806
AT4G13590	normal	10.0009	3	E-GEOD-72806
AT4G13590	salt	10.1142	6	E-GEOD-72806
AT4G13590	heat	9.9273	3	E-GEOD-72806
AT4G13600	normal	2.9386	3	E-GEOD-72806
AT4G13600	salt	3.0875	6	E-GEOD-72806
AT4G13600	heat	3.3692	3	E-GEOD-72806
AT4G13610	normal	0.0000	3	E-GEOD-72806
AT4G13610	salt	0.0000	6	E-GEOD-72806
AT4G13610	heat	0.0000	3	E-GEOD-72806
AT4G13615	normal	9.3815	3	E-GEOD-72806
AT4G13615	salt	8.9981	6	E-GEOD-72806
AT4G13615	heat	9.0251	3	E-GEOD-72806
AT4G13620	normal	0.4150	3	E-GEOD-72806
AT4G13620	salt	0.2224	6	E-GEOD-72806
AT4G13620	heat	1.2224	3	E-GEOD-72806
AT4G13630	normal	7.7682	3	E-GEOD-72806
AT4G13630	salt	8.1172	6	E-GEOD-72806
AT4G13630	heat	8.4553	3	E-GEOD-72806
AT4G13640	normal	8.9129	3	E-GEOD-72806
AT4G13640	salt	8.8223	6	E-GEOD-72806
AT4G13640	heat	8.5469	3	E-GEOD-72806
AT4G13650	normal	6.4865	3	E-GEOD-72806
AT4G13650	salt	7.2416	6	E-GEOD-72806
AT4G13650	heat	7.7901	3	E-GEOD-72806
AT4G13660	normal	2.6630	3	E-GEOD-72806
AT4G13660	salt	2.2730	6	E-GEOD-72806
AT4G13660	heat	1.8745	3	E-GEOD-72806
AT4G13670	normal	10.0530	3	E-GEOD-72806
AT4G13670	salt	10.5956	6	E-GEOD-72806
AT4G13670	heat	10.9586	3	E-GEOD-72806
AT4G13680	normal	0.0000	3	E-GEOD-72806
AT4G13680	salt	2.7004	6	E-GEOD-72806
AT4G13680	heat	1.8745	3	E-GEOD-72806
AT4G13690	normal	4.6049	3	E-GEOD-72806
AT4G13690	salt	3.0589	6	E-GEOD-72806
AT4G13690	heat	2.0000	3	E-GEOD-72806
AT4G13700	normal	0.0000	3	E-GEOD-72806
AT4G13700	salt	0.0000	6	E-GEOD-72806
AT4G13700	heat	0.0000	3	E-GEOD-72806
AT4G13710	normal	6.4757	3	E-GEOD-72806
AT4G13710	salt	7.2224	6	E-GEOD-72806
AT4G13710	heat	7.4622	3	E-GEOD-72806
AT4G13720	normal	7.6463	3	E-GEOD-72806
AT4G13720	salt	7.9119	6	E-GEOD-72806
AT4G13720	heat	8.1749	3	E-GEOD-72806
AT4G13730	normal	8.1716	3	E-GEOD-72806
AT4G13730	salt	8.1068	6	E-GEOD-72806
AT4G13730	heat	8.0444	3	E-GEOD-72806
AT4G13750	normal	7.7504	3	E-GEOD-72806
AT4G13750	salt	9.3916	6	E-GEOD-72806
AT4G13750	heat	9.9213	3	E-GEOD-72806
AT4G13760	normal	0.0000	3	E-GEOD-72806
AT4G13760	salt	0.0000	6	E-GEOD-72806
AT4G13760	heat	0.0000	3	E-GEOD-72806
AT4G13770	normal	11.9842	3	E-GEOD-72806
AT4G13770	salt	12.2823	6	E-GEOD-72806
AT4G13770	heat	12.9754	3	E-GEOD-72806
AT4G13780	normal	10.0993	3	E-GEOD-72806
AT4G13780	salt	10.1892	6	E-GEOD-72806
AT4G13780	heat	10.2613	3	E-GEOD-72806
AT4G13790	normal	2.8074	3	E-GEOD-72806
AT4G13790	salt	2.0000	6	E-GEOD-72806
AT4G13790	heat	2.1155	3	E-GEOD-72806
AT4G13800	normal	5.6534	3	E-GEOD-72806
AT4G13800	salt	7.6935	6	E-GEOD-72806
AT4G13800	heat	7.4485	3	E-GEOD-72806
AT4G13810	normal	8.7515	3	E-GEOD-72806
AT4G13810	salt	8.6923	6	E-GEOD-72806
AT4G13810	heat	8.8580	3	E-GEOD-72806
AT4G13820	normal	5.1430	3	E-GEOD-72806
AT4G13820	salt	6.0444	6	E-GEOD-72806
AT4G13820	heat	6.3399	3	E-GEOD-72806
AT4G13830	normal	9.0830	3	E-GEOD-72806
AT4G13830	salt	9.6859	6	E-GEOD-72806
AT4G13830	heat	9.6929	3	E-GEOD-72806
AT4G13840	normal	10.9315	3	E-GEOD-72806
AT4G13840	salt	10.5421	6	E-GEOD-72806
AT4G13840	heat	9.7279	3	E-GEOD-72806
AT4G13850	normal	10.4972	3	E-GEOD-72806
AT4G13850	salt	10.4402	6	E-GEOD-72806
AT4G13850	heat	10.5379	3	E-GEOD-72806
AT4G13860	normal	2.5850	3	E-GEOD-72806
AT4G13860	salt	1.8745	6	E-GEOD-72806
AT4G13860	heat	2.5025	3	E-GEOD-72806
AT4G13870	normal	5.5443	3	E-GEOD-72806
AT4G13870	salt	5.6390	6	E-GEOD-72806
AT4G13870	heat	5.7987	3	E-GEOD-72806
AT4G13880	normal	4.7726	3	E-GEOD-72806
AT4G13880	salt	7.0839	6	E-GEOD-72806
AT4G13880	heat	7.6606	3	E-GEOD-72806
AT4G13885	normal	3.6245	3	E-GEOD-72806
AT4G13885	salt	5.3159	6	E-GEOD-72806
AT4G13885	heat	5.7370	3	E-GEOD-72806
AT4G13890	normal	4.7549	3	E-GEOD-72806
AT4G13890	salt	3.2977	6	E-GEOD-72806
AT4G13890	heat	2.4150	3	E-GEOD-72806
AT4G13918	normal	1.7370	3	E-GEOD-72806
AT4G13918	salt	2.5443	6	E-GEOD-72806
AT4G13918	heat	2.4150	3	E-GEOD-72806
AT4G13920	normal	0.0000	3	E-GEOD-72806
AT4G13920	salt	0.0000	6	E-GEOD-72806
AT4G13920	heat	0.0000	3	E-GEOD-72806
AT4G13930	normal	11.1995	3	E-GEOD-72806
AT4G13930	salt	10.6236	6	E-GEOD-72806
AT4G13930	heat	10.3869	3	E-GEOD-72806
AT4G13940	normal	13.3542	3	E-GEOD-72806
AT4G13940	salt	13.7494	6	E-GEOD-72806
AT4G13940	heat	14.0241	3	E-GEOD-72806
AT4G13950	normal	6.5392	3	E-GEOD-72806
AT4G13950	salt	6.6463	6	E-GEOD-72806
AT4G13950	heat	6.8704	3	E-GEOD-72806
AT4G13955	normal	0.0000	3	E-GEOD-72806
AT4G13955	salt	0.0000	6	E-GEOD-72806
AT4G13955	heat	0.0000	3	E-GEOD-72806
AT4G13960	normal	0.0000	3	E-GEOD-72806
AT4G13960	salt	0.0000	6	E-GEOD-72806
AT4G13960	heat	0.0000	3	E-GEOD-72806
AT4G13965	normal	0.0000	3	E-GEOD-72806
AT4G13965	salt	0.0000	6	E-GEOD-72806
AT4G13965	heat	0.0000	3	E-GEOD-72806
AT4G13968	normal	0.0000	3	E-GEOD-72806
AT4G13968	salt	0.0000	6	E-GEOD-72806
AT4G13968	heat	0.0000	3	E-GEOD-72806
AT4G13970	normal	7.7901	3	E-GEOD-72806
AT4G13970	salt	7.9484	6	E-GEOD-72806
AT4G13970	heat	7.8704	3	E-GEOD-72806
AT4G13980	normal	7.3159	3	E-GEOD-72806
AT4G13980	salt	7.3279	6	E-GEOD-72806
AT4G13980	heat	7.3576	3	E-GEOD-72806
AT4G13985	normal	0.0000	3	E-GEOD-72806
AT4G13985	salt	0.0000	6	E-GEOD-72806
AT4G13985	heat	0.4150	3	E-GEOD-72806
AT4G13990	normal	5.7549	3	E-GEOD-72806
AT4G13990	salt	6.3692	6	E-GEOD-72806
AT4G13990	heat	6.6958	3	E-GEOD-72806
AT4G13992	normal	3.4150	3	E-GEOD-72806
AT4G13992	salt	3.6245	6	E-GEOD-72806
AT4G13992	heat	4.0297	3	E-GEOD-72806
AT4G14000	normal	7.5417	3	E-GEOD-72806
AT4G14000	salt	7.8074	6	E-GEOD-72806
AT4G14000	heat	8.0571	3	E-GEOD-72806
AT4G14010	normal	0.0000	3	E-GEOD-72806
AT4G14010	salt	0.0000	6	E-GEOD-72806
AT4G14010	heat	0.0000	3	E-GEOD-72806
AT4G14020	normal	7.0945	3	E-GEOD-72806
AT4G14020	salt	7.2368	6	E-GEOD-72806
AT4G14020	heat	7.5262	3	E-GEOD-72806
AT4G14030	normal	10.0954	3	E-GEOD-72806
AT4G14030	salt	10.1098	6	E-GEOD-72806
AT4G14030	heat	10.2523	3	E-GEOD-72806
AT4G14040	normal	11.4460	3	E-GEOD-72806
AT4G14040	salt	11.0035	6	E-GEOD-72806
AT4G14040	heat	11.4878	3	E-GEOD-72806
AT4G14050	normal	5.1832	3	E-GEOD-72806
AT4G14050	salt	6.2761	6	E-GEOD-72806
AT4G14050	heat	6.9811	3	E-GEOD-72806
AT4G14060	normal	2.0000	3	E-GEOD-72806
AT4G14060	salt	2.0000	6	E-GEOD-72806
AT4G14060	heat	1.8745	3	E-GEOD-72806
AT4G14070	normal	10.6178	3	E-GEOD-72806
AT4G14070	salt	10.8486	6	E-GEOD-72806
AT4G14070	heat	10.8895	3	E-GEOD-72806
AT4G14080	normal	4.7370	3	E-GEOD-72806
AT4G14080	salt	5.1361	6	E-GEOD-72806
AT4G14080	heat	4.4374	3	E-GEOD-72806
AT4G14090	normal	6.5999	3	E-GEOD-72806
AT4G14090	salt	6.4703	6	E-GEOD-72806
AT4G14090	heat	4.9542	3	E-GEOD-72806
AT4G14096	normal	6.4703	3	E-GEOD-72806
AT4G14096	salt	6.8662	6	E-GEOD-72806
AT4G14096	heat	7.0261	3	E-GEOD-72806
AT4G14100	normal	7.3487	3	E-GEOD-72806
AT4G14100	salt	7.3837	6	E-GEOD-72806
AT4G14100	heat	7.4865	3	E-GEOD-72806
AT4G14103	normal	5.0875	3	E-GEOD-72806
AT4G14103	salt	5.2792	6	E-GEOD-72806
AT4G14103	heat	5.5546	3	E-GEOD-72806
AT4G14104	normal	0.4150	3	E-GEOD-72806
AT4G14104	salt	0.7370	6	E-GEOD-72806
AT4G14104	heat	1.0000	3	E-GEOD-72806
AT4G14105	normal	0.0000	3	E-GEOD-72806
AT4G14105	salt	0.0000	6	E-GEOD-72806
AT4G14105	heat	0.0000	3	E-GEOD-72806
AT4G14110	normal	8.0462	3	E-GEOD-72806
AT4G14110	salt	8.0715	6	E-GEOD-72806
AT4G14110	heat	8.3707	3	E-GEOD-72806
AT4G14120	normal	5.2605	3	E-GEOD-72806
AT4G14120	salt	4.7460	6	E-GEOD-72806
AT4G14120	heat	3.9069	3	E-GEOD-72806
AT4G14130	normal	5.0875	3	E-GEOD-72806
AT4G14130	salt	4.4263	6	E-GEOD-72806
AT4G14130	heat	3.4150	3	E-GEOD-72806
AT4G14140	normal	2.1155	3	E-GEOD-72806
AT4G14140	salt	2.7004	6	E-GEOD-72806
AT4G14140	heat	2.8074	3	E-GEOD-72806
AT4G14145	normal	6.4757	3	E-GEOD-72806
AT4G14145	salt	6.8887	6	E-GEOD-72806
AT4G14145	heat	7.0768	3	E-GEOD-72806
AT4G14147	normal	6.8704	3	E-GEOD-72806
AT4G14147	salt	6.6958	6	E-GEOD-72806
AT4G14147	heat	6.6245	3	E-GEOD-72806
AT4G14150	normal	6.6245	3	E-GEOD-72806
AT4G14150	salt	6.3369	6	E-GEOD-72806
AT4G14150	heat	5.6724	3	E-GEOD-72806
AT4G14160	normal	10.2025	3	E-GEOD-72806
AT4G14160	salt	10.0117	6	E-GEOD-72806
AT4G14160	heat	9.8953	3	E-GEOD-72806
AT4G14165	normal	0.0000	3	E-GEOD-72806
AT4G14165	salt	0.2224	6	E-GEOD-72806
AT4G14165	heat	1.2224	3	E-GEOD-72806
AT4G14170	normal	4.8580	3	E-GEOD-72806
AT4G14170	salt	5.8031	6	E-GEOD-72806
AT4G14170	heat	6.2730	3	E-GEOD-72806
AT4G14180	normal	3.4594	3	E-GEOD-72806
AT4G14180	salt	3.4811	6	E-GEOD-72806
AT4G14180	heat	2.9386	3	E-GEOD-72806
AT4G14190	normal	6.3923	3	E-GEOD-72806
AT4G14190	salt	6.8580	6	E-GEOD-72806
AT4G14190	heat	7.3576	3	E-GEOD-72806
AT4G14200	normal	7.5974	3	E-GEOD-72806
AT4G14200	salt	7.7835	6	E-GEOD-72806
AT4G14200	heat	7.3007	3	E-GEOD-72806
AT4G14210	normal	10.6015	3	E-GEOD-72806
AT4G14210	salt	10.5419	6	E-GEOD-72806
AT4G14210	heat	10.3750	3	E-GEOD-72806
AT4G14220	normal	8.7448	3	E-GEOD-72806
AT4G14220	salt	8.4898	6	E-GEOD-72806
AT4G14220	heat	8.4080	3	E-GEOD-72806
AT4G14225	normal	0.0000	3	E-GEOD-72806
AT4G14225	salt	0.0000	6	E-GEOD-72806
AT4G14225	heat	0.0000	3	E-GEOD-72806
AT4G14226	normal	0.0000	3	E-GEOD-72806
AT4G14226	salt	0.0000	6	E-GEOD-72806
AT4G14226	heat	0.0000	3	E-GEOD-72806
AT4G14230	normal	10.5777	3	E-GEOD-72806
AT4G14230	salt	10.0641	6	E-GEOD-72806
AT4G14230	heat	9.5629	3	E-GEOD-72806
AT4G14240	normal	8.9523	3	E-GEOD-72806
AT4G14240	salt	8.7188	6	E-GEOD-72806
AT4G14240	heat	8.5610	3	E-GEOD-72806
AT4G14245	normal	0.0000	3	E-GEOD-72806
AT4G14245	salt	0.2224	6	E-GEOD-72806
AT4G14245	heat	0.0000	3	E-GEOD-72806
AT4G14250	normal	0.0000	3	E-GEOD-72806
AT4G14250	salt	0.2224	6	E-GEOD-72806
AT4G14250	heat	0.0000	3	E-GEOD-72806
AT4G14260	normal	0.0000	3	E-GEOD-72806
AT4G14260	salt	0.0000	6	E-GEOD-72806
AT4G14260	heat	0.0000	3	E-GEOD-72806
AT4G14270	normal	10.0038	3	E-GEOD-72806
AT4G14270	salt	11.0091	6	E-GEOD-72806
AT4G14270	heat	10.3761	3	E-GEOD-72806
AT4G14272	normal	0.0000	3	E-GEOD-72806
AT4G14272	salt	0.0000	6	E-GEOD-72806
AT4G14272	heat	0.0000	3	E-GEOD-72806
AT4G14276	normal	0.0000	3	E-GEOD-72806
AT4G14276	salt	0.0000	6	E-GEOD-72806
AT4G14276	heat	0.0000	3	E-GEOD-72806
AT4G14280	normal	0.0000	3	E-GEOD-72806
AT4G14280	salt	0.4150	6	E-GEOD-72806
AT4G14280	heat	0.0000	3	E-GEOD-72806
AT4G14290	normal	5.7726	3	E-GEOD-72806
AT4G14290	salt	6.2792	6	E-GEOD-72806
AT4G14290	heat	6.1699	3	E-GEOD-72806
AT4G14300	normal	9.3765	3	E-GEOD-72806
AT4G14300	salt	9.4639	6	E-GEOD-72806
AT4G14300	heat	9.5150	3	E-GEOD-72806
AT4G14301	normal	0.0000	3	E-GEOD-72806
AT4G14301	salt	0.0000	6	E-GEOD-72806
AT4G14301	heat	0.0000	3	E-GEOD-72806
AT4G14305	normal	3.5443	3	E-GEOD-72806
AT4G14305	salt	3.5443	6	E-GEOD-72806
AT4G14305	heat	3.1699	3	E-GEOD-72806
AT4G14310	normal	7.9406	3	E-GEOD-72806
AT4G14310	salt	7.7062	6	E-GEOD-72806
AT4G14310	heat	7.2946	3	E-GEOD-72806
AT4G14315	normal	0.0000	3	E-GEOD-72806
AT4G14315	salt	0.0000	6	E-GEOD-72806
AT4G14315	heat	0.0000	3	E-GEOD-72806
AT4G14320	normal	10.6070	3	E-GEOD-72806
AT4G14320	salt	10.2384	6	E-GEOD-72806
AT4G14320	heat	10.2009	3	E-GEOD-72806
AT4G14330	normal	7.7120	3	E-GEOD-72806
AT4G14330	salt	7.1310	6	E-GEOD-72806
AT4G14330	heat	6.4037	3	E-GEOD-72806
AT4G14340	normal	8.3678	3	E-GEOD-72806
AT4G14340	salt	8.6801	6	E-GEOD-72806
AT4G14340	heat	8.8549	3	E-GEOD-72806
AT4G14342	normal	8.3561	3	E-GEOD-72806
AT4G14342	salt	8.4115	6	E-GEOD-72806
AT4G14342	heat	8.6342	3	E-GEOD-72806
AT4G14345	normal	0.0000	3	E-GEOD-72806
AT4G14345	salt	0.0000	6	E-GEOD-72806
AT4G14345	heat	0.0000	3	E-GEOD-72806
AT4G14350	normal	8.9179	3	E-GEOD-72806
AT4G14350	salt	8.9332	6	E-GEOD-72806
AT4G14350	heat	8.9782	3	E-GEOD-72806
AT4G14358	normal	0.0000	3	E-GEOD-72806
AT4G14358	salt	0.0000	6	E-GEOD-72806
AT4G14358	heat	0.0000	3	E-GEOD-72806
AT4G14360	normal	9.9915	3	E-GEOD-72806
AT4G14360	salt	9.7350	6	E-GEOD-72806
AT4G14360	heat	9.5150	3	E-GEOD-72806
AT4G14365	normal	9.9243	3	E-GEOD-72806
AT4G14365	salt	7.9801	6	E-GEOD-72806
AT4G14365	heat	6.3038	3	E-GEOD-72806
AT4G14368	normal	0.7370	3	E-GEOD-72806
AT4G14368	salt	0.4150	6	E-GEOD-72806
AT4G14368	heat	0.0000	3	E-GEOD-72806
AT4G14370	normal	5.2605	3	E-GEOD-72806
AT4G14370	salt	4.4919	6	E-GEOD-72806
AT4G14370	heat	4.5850	3	E-GEOD-72806
AT4G14380	normal	3.5443	3	E-GEOD-72806
AT4G14380	salt	3.5443	6	E-GEOD-72806
AT4G14380	heat	2.8074	3	E-GEOD-72806
AT4G14385	normal	7.2668	3	E-GEOD-72806
AT4G14385	salt	8.3391	6	E-GEOD-72806
AT4G14385	heat	8.4811	3	E-GEOD-72806
AT4G14390	normal	6.3219	3	E-GEOD-72806
AT4G14390	salt	4.5850	6	E-GEOD-72806
AT4G14390	heat	2.4150	3	E-GEOD-72806
AT4G14400	normal	13.6516	3	E-GEOD-72806
AT4G14400	salt	12.6900	6	E-GEOD-72806
AT4G14400	heat	9.7808	3	E-GEOD-72806
AT4G14410	normal	9.0279	3	E-GEOD-72806
AT4G14410	salt	9.1246	6	E-GEOD-72806
AT4G14410	heat	9.2784	3	E-GEOD-72806
AT4G14415	normal	0.0000	3	E-GEOD-72806
AT4G14415	salt	0.2224	6	E-GEOD-72806
AT4G14415	heat	0.0000	3	E-GEOD-72806
AT4G14420	normal	9.6689	3	E-GEOD-72806
AT4G14420	salt	9.5768	6	E-GEOD-72806
AT4G14420	heat	9.9508	3	E-GEOD-72806
AT4G14430	normal	8.7538	3	E-GEOD-72806
AT4G14430	salt	9.2858	6	E-GEOD-72806
AT4G14430	heat	10.0136	3	E-GEOD-72806
AT4G14440	normal	8.7515	3	E-GEOD-72806
AT4G14440	salt	8.7415	6	E-GEOD-72806
AT4G14440	heat	8.7616	3	E-GEOD-72806
AT4G14450	normal	1.4150	3	E-GEOD-72806
AT4G14450	salt	0.7370	6	E-GEOD-72806
AT4G14450	heat	0.7370	3	E-GEOD-72806
AT4G14455	normal	7.2159	3	E-GEOD-72806
AT4G14455	salt	7.2746	6	E-GEOD-72806
AT4G14455	heat	7.4540	3	E-GEOD-72806
AT4G14465	normal	4.5025	3	E-GEOD-72806
AT4G14465	salt	4.0000	6	E-GEOD-72806
AT4G14465	heat	3.8074	3	E-GEOD-72806
AT4G14480	normal	6.7097	3	E-GEOD-72806
AT4G14480	salt	6.6582	6	E-GEOD-72806
AT4G14480	heat	6.7279	3	E-GEOD-72806
AT4G14490	normal	4.7004	3	E-GEOD-72806
AT4G14490	salt	5.6439	6	E-GEOD-72806
AT4G14490	heat	5.6534	3	E-GEOD-72806
AT4G14500	normal	9.2127	3	E-GEOD-72806
AT4G14500	salt	9.1569	6	E-GEOD-72806
AT4G14500	heat	9.0075	3	E-GEOD-72806
AT4G14504	normal	1.5850	3	E-GEOD-72806
